url_path,views_total,views_unique
/drexjj/sbitx,347,120
/drexjj/sbitx/releases,247,120
/drexjj/sbitx/wiki,219,107
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,142,93
/drexjj/sbitx/tree/dev,117,8
/drexjj/sbitx/blob/main/release_notes.md,94,67
/drexjj/sbitx/tree/dev-54bugfixes,80,12
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,67,37
/drexjj/sbitx/pulls,53,11
/drexjj/sbitx/commits/dev,45,6
