url_path,views_total,views_unique
/drexjj/sbitx,135,68
/drexjj/sbitx/wiki,99,37
/drexjj/sbitx/tree/dev,48,8
/drexjj/sbitx/releases,47,22
/drexjj/sbitx/pulls,33,5
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,28,16
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,20,12
/drexjj/sbitx/wiki/How-to-Boot-From-USB,19,7
/drexjj/sbitx/wiki/sBitx-Microphone-Alternatives,17,12
/drexjj/sbitx/pull/430,17,6
