url_path,views_total,views_unique
/drexjj/sbitx,264,62
/drexjj/sbitx/tree/dev,145,11
/drexjj/sbitx/commits/dev,103,10
/drexjj/sbitx/wiki,92,51
/drexjj/sbitx/pulls,92,4
/drexjj/sbitx/releases,78,40
/drexjj/sbitx/actions,43,1
/drexjj/sbitx/wiki/Remote-Web-Browser-Use,36,4
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,33,16
/drexjj/sbitx/wiki/Installing-a-sBitx-image,29,22
