url_path,views_total,views_unique
/drexjj/sbitx,167,69
/drexjj/sbitx/tree/dev,109,10
/drexjj/sbitx/wiki,65,38
/drexjj/sbitx/releases,59,37
/drexjj/sbitx/tree/prerelease,41,6
/drexjj/sbitx/pulls,38,9
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,28,10
/drexjj/sbitx/commits/dev,16,5
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,11,9
/drexjj/sbitx/wiki/sBitx-Microphone-Alternatives,11,9
