url_path,views_total,views_unique
/drexjj/sbitx,265,92
/drexjj/sbitx/releases,153,82
/drexjj/sbitx/wiki,139,82
/drexjj/sbitx/tree/dev,134,11
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,92,66
/drexjj/sbitx/blob/main/release_notes.md,54,41
/drexjj/sbitx/tree/prerelease,41,6
/drexjj/sbitx/pulls,38,8
/drexjj/sbitx/commits/dev,36,6
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,28,15
