url_path,views_total,views_unique
/drexjj/sbitx,339,122
/drexjj/sbitx/releases,243,121
/drexjj/sbitx/wiki,218,104
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,144,95
/drexjj/sbitx/blob/main/release_notes.md,99,71
/drexjj/sbitx/tree/dev-54bugfixes,87,12
/drexjj/sbitx/tree/dev,87,7
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,69,39
/drexjj/sbitx/pulls,51,11
/drexjj/sbitx/wiki/Raspberry-Pi-images,41,20
