url_path,views_total,views_unique
/drexjj/sbitx,162,69
/drexjj/sbitx/wiki,103,49
/drexjj/sbitx/releases,53,31
/drexjj/sbitx/tree/dev,50,4
/drexjj/sbitx/wiki/Remote-Web-Browser-Use,47,11
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,30,24
/drexjj/sbitx/wiki/sBitx-V3-Specifications,30,15
/drexjj/sbitx/wiki/sBitx-Disassembly,29,7
/drexjj/sbitx/blob/main/release_notes.md,23,18
/drexjj/sbitx/wiki/Raspberry-Pi-images,23,16
