url_path,views_total,views_unique
/drexjj/sbitx,232,85
/drexjj/sbitx/tree/dev,124,10
/drexjj/sbitx/releases,120,70
/drexjj/sbitx/wiki,110,67
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,49,39
/drexjj/sbitx/tree/prerelease,41,6
/drexjj/sbitx/pulls,40,9
/drexjj/sbitx/blob/main/release_notes.md,34,27
/drexjj/sbitx/commits/dev,32,5
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,24,10
