url_path,views_total,views_unique
/drexjj/sbitx,131,52
/drexjj/sbitx/releases,86,41
/drexjj/sbitx/wiki,69,35
/drexjj/sbitx/wiki/sBitx-Microphone-Alternatives,63,42
/drexjj/sbitx/wiki/Raspberry-Pi-images,27,11
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,24,17
/drexjj/sbitx/tree/dev,23,5
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,21,11
/drexjj/sbitx/wiki/Installing-a-sBitx-image-On-Your-SD-Card,16,8
/drexjj/sbitx/wiki/sBitx-Hardware-Calibration,14,5
