url_path,views_total,views_unique
/drexjj/sbitx,230,57
/drexjj/sbitx/tree/dev,160,11
/drexjj/sbitx/commits/dev,105,8
/drexjj/sbitx/releases,83,39
/drexjj/sbitx/wiki,75,41
/drexjj/sbitx/pulls,46,5
/drexjj/sbitx/wiki/Remote-Web-Browser-Use,45,5
/drexjj/sbitx/actions,45,3
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,32,16
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,27,17
