url_path,views_total,views_unique
/drexjj/sbitx,151,60
/drexjj/sbitx/wiki,71,36
/drexjj/sbitx/releases,64,34
/drexjj/sbitx/pulls,41,11
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,35,24
/drexjj/sbitx/tree/dev,30,4
/drexjj/sbitx/wiki/How-to-Boot-From-USB,25,11
/drexjj/sbitx/blob/main/release_notes.md,23,17
/drexjj/sbitx/wiki/sBitx-Hardware-Calibration,19,8
/drexjj/sbitx/wiki/How-to-backup-your-SD-Card,16,10
