url_path,views_total,views_unique
/drexjj/sbitx,177,67
/drexjj/sbitx/releases,118,48
/drexjj/sbitx/wiki,86,40
/drexjj/sbitx/tree/dev,80,7
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,58,36
/drexjj/sbitx/blob/main/release_notes.md,29,19
/drexjj/sbitx/pulls,29,10
/drexjj/sbitx/wiki/How-to-Boot-From-USB,25,11
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,24,11
/drexjj/sbitx/wiki/Installing-a-sBitx-image-On-Your-SD-Card,14,10
