url_path,views_total,views_unique
/drexjj/sbitx,149,69
/drexjj/sbitx/wiki,102,36
/drexjj/sbitx/releases,99,42
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,71,32
/drexjj/sbitx/tree/dev-54bugfixes,47,4
/drexjj/sbitx/pulls,30,9
/drexjj/sbitx/wiki/Installing-a-sBitx-image-On-Your-SD-Card,24,13
/drexjj/sbitx/wiki/How-to-Boot-From-USB,22,14
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,22,13
/drexjj/sbitx/blob/main/release_notes.md,21,15
