url_path,views_total,views_unique
/drexjj/sbitx,180,68
/drexjj/sbitx/releases,132,46
/drexjj/sbitx/wiki,88,43
/drexjj/sbitx/tree/dev,84,9
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,72,37
/drexjj/sbitx/pulls,37,10
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,28,14
/drexjj/sbitx/blob/main/release_notes.md,27,17
/drexjj/sbitx/wiki/How-to-Boot-From-USB,17,11
/drexjj/sbitx/wiki/Installing-a-sBitx-image-On-Your-SD-Card,16,11
