url_path,views_total,views_unique
/drexjj/sbitx,241,63
/drexjj/sbitx/tree/dev,115,10
/drexjj/sbitx/pulls,90,4
/drexjj/sbitx/wiki,83,48
/drexjj/sbitx/releases,77,36
/drexjj/sbitx/commits/dev,67,9
/drexjj/sbitx/actions,43,1
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,32,15
/drexjj/sbitx/wiki/Remote-Web-Browser-Use,30,4
/drexjj/sbitx/actions/workflows/github-repo-stats.yml,27,1
