url_path,views_total,views_unique
/drexjj/sbitx,149,43
/drexjj/sbitx/wiki,83,38
/drexjj/sbitx/tree/dev,56,14
/drexjj/sbitx/releases,50,27
/drexjj/sbitx/pulls,29,5
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,27,8
/drexjj/sbitx/wiki/How-to-Boot-From-USB,24,8
/drexjj/sbitx/wiki/sBitx-Hardware-Calibration,21,14
/drexjj/sbitx/wiki/sBitx-Microphone-Alternatives,19,13
/drexjj/sbitx/wiki/Setup-VNC-Viewer,14,7
