url_path,views_total,views_unique
/drexjj/sbitx,142,55
/drexjj/sbitx/wiki,96,29
/drexjj/sbitx/tree/dev,49,8
/drexjj/sbitx/releases,47,21
/drexjj/sbitx/pulls,38,5
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,23,9
/drexjj/sbitx/wiki/How-to-Boot-From-USB,23,8
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,19,12
/drexjj/sbitx/tree/main/src,17,7
/drexjj/sbitx/pull/430,17,5
