url_path,views_total,views_unique
/drexjj/sbitx,129,54
/drexjj/sbitx/tree/dev,107,17
/drexjj/sbitx/wiki,84,42
/drexjj/sbitx/releases,44,24
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,31,8
/drexjj/sbitx/wiki/sBitx-Microphone-Alternatives,23,18
/drexjj/sbitx/wiki/How-to-Boot-From-USB,20,8
/drexjj/sbitx/wiki/sBitx-Hardware-Calibration,18,13
/drexjj/sbitx/tree/main,10,8
/drexjj/sbitx/tree/main/docs,10,7
