url_path,views_total,views_unique
/drexjj/sbitx,163,50
/drexjj/sbitx/tree/dev,64,15
/drexjj/sbitx/wiki,55,21
/drexjj/sbitx/releases,44,29
/drexjj/sbitx/pulls,39,6
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,28,8
/drexjj/sbitx/wiki/sBitx-Hardware-Calibration,18,11
/drexjj/sbitx/wiki/How-to-Boot-From-USB,18,5
/drexjj/sbitx/tree/main/src,16,6
/drexjj/sbitx/wiki/Setup-VNC-Viewer,13,6
