url_path,views_total,views_unique
/drexjj/sbitx,179,67
/drexjj/sbitx/releases,133,50
/drexjj/sbitx/wiki,93,43
/drexjj/sbitx/tree/dev,81,9
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,70,37
/drexjj/sbitx/pulls,32,8
/drexjj/sbitx/blob/main/release_notes.md,28,17
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,28,14
/drexjj/sbitx/pull/449,23,6
/drexjj/sbitx/wiki/Installing-a-sBitx-image-On-Your-SD-Card,19,13
