url_path,views_total,views_unique
/drexjj/sbitx,179,68
/drexjj/sbitx/releases,123,48
/drexjj/sbitx/wiki,92,37
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,75,34
/drexjj/sbitx/tree/dev,73,10
/drexjj/sbitx/pulls,38,10
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,33,17
/drexjj/sbitx/blob/main/release_notes.md,29,17
/drexjj/sbitx/pull/449,25,6
/drexjj/sbitx/wiki/Installing-a-sBitx-image-On-Your-SD-Card,23,14
