url_path,views_total,views_unique
/drexjj/sbitx,138,51
/drexjj/sbitx/wiki,63,32
/drexjj/sbitx/releases,57,30
/drexjj/sbitx/pulls,44,13
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,29,20
/drexjj/sbitx/tree/dev,27,4
/drexjj/sbitx/wiki/How-to-Boot-From-USB,21,9
/drexjj/sbitx/blob/main/release_notes.md,20,14
/drexjj/sbitx/wiki/sBitx-Hardware-Calibration,20,8
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,19,7
