url_path,views_total,views_unique
/drexjj/sbitx,271,96
/drexjj/sbitx/releases,164,76
/drexjj/sbitx/wiki,136,60
/drexjj/sbitx/tree/dev-54bugfixes,110,12
/drexjj/sbitx/wiki/How-to-install-or-upgrade-your-sBitx-application,76,50
/drexjj/sbitx/tree/dev,66,5
/drexjj/sbitx/blob/main/release_notes.md,61,42
/drexjj/sbitx/pulls,52,11
/drexjj/sbitx/releases/tag/sBitx-54-64b-prod,46,28
/drexjj/sbitx/wiki/How-to-Boot-From-USB,33,13
