url_path,views_total,views_unique
/drexjj/sbitx,153,56
/drexjj/sbitx/tree/dev,119,7
/drexjj/sbitx/wiki/Remote-Web-Browser-Use,72,23
/drexjj/sbitx/wiki,53,30
/drexjj/sbitx/releases,44,31
/drexjj/sbitx/releases/tag/sBitx-53-64b-Prod,23,14
/drexjj/sbitx/commits/dev,23,3
/drexjj/sbitx/wiki/Installing-a-sBitx-image,18,6
/drexjj/sbitx/wiki/How-to-Boot-From-USB,17,8
/drexjj/sbitx/pulls,17,4
